customer_id,name,months_as_customer,age,country,street_addrees,city,state,state_code,insured_zip,email_address,phone_number,insured_sex,national_id,creditcard_number,creditcard_type,creditcard_exp,creditcard_cvv,insured_education_level,insured_hobbies,insured_relationship,insured_occupation,marital_status,customer_lifetime_value,no_of_policies,no_of_closed_complaints,no_of_communications,no_of_complaints,no_of_open_complaints
N4Q6KSF,Kathleen Stewart,56,42,US,2171 Black Rock Turnpike,Fairfield,Connecticut,CT,459122,sgiorgiettoko@uol.com.br,256-402-4921,FEMALE,690-26-7786,4.11E+15,VISA,22-Oct,1385,Associate,chess,not-in-family,adm-clerical,Married,2670.63599,1,3,8,5,0
OVP203Y,Eileen Cruz,75,27,US,20 SW Second Ave,Rochester,Minnesota,MN,476737,talleboneoc@java.com,775-579-4078,MALE,394-24-9408,6.01E+15,Discover,20-Mar,7919,High School,board-games,not-in-family,handlers-cleaners,Married,9638.066778,2,2,4,1,1
FDFAEAU,Patti Carrasco,131,33,US,10300 Federal Blvd.,Federal Heights,Colorado,CO,460359,talleboneoc@java.com,850-328-3470,MALE,194-37-6486,3.70E+14,American Express,23-Apr,6307,MD,yachting,wife,sales,Married,9638.066778,2,2,4,1,1
B8TCF41,David Turner,153,34,US,14903 South Robert Trail,Rosemount,Minnesota,MN,452735,kglasbeyrb@fda.gov,714-660-5462,MALE,881-87-7159,3.09E+15,JCB,18-Nov,158,High School,paintball,other-relative,tech-support,Married,5469.542959,6,0,9,3,0
LV9SROL,Jennifer Morrison,255,43,US,1090 State Road 28,Milford,Ohio,OH,613583,kglasbeyrb@fda.gov,702-553-1152,FEMALE,833-08-3074,3.09E+15,JCB,19-Nov,5078,JD,board-games,unmarried,transport-moving,Married,5469.542959,6,0,9,3,0
6026APA,Gregory Cooley,103,26,US,1525 Wilson Blvd.,Arlington,Virginia,VA,605692,wfronsekb1@sourceforge.net,754-553-7295,MALE,361-45-4948,3.00E+13,Diners Club,21-Aug,3382,MD,sleeping,husband,tech-support,Divorced,4087.512572,1,1,3,6,0
PUQ1TU3,Edward Valentin,97,28,US,1355 Junction Highway,Kerrville,Texas,TX,438178,wfronsekb1@sourceforge.net,574-389-6594,MALE,651-73-0526,3.70E+14,American Express,20-May,3964,JD,video-games,husband,farming-fishing,Divorced,4087.512572,1,1,3,6,0
0ASL8MB,Brian Johnson,214,36,US,1 Adobe Court,Sacramento,California,CA,449221,wfronsekb1@sourceforge.net,619-218-8050,FEMALE,855-52-6124,3.09E+15,JCB,20-Jun,4950,Associate,kayaking,own-child,machine-op-inspct,Divorced,4087.512572,1,1,3,6,0
H92SG69,Paul Cowell,438,57,US,202 Siemens Dr,Cape Girardeau,Missouri,MO,459322,emacneillyfj@sbwire.com,626-260-4049,FEMALE,805-92-9281,4.11E+15,VISA,20-Jul,2830,MD,chess,husband,machine-op-inspct,Divorced,7221.151702,1,0,1,3,0
A307P8J,Jay Daniels,87,27,US,222 North El Dorado Street,Stockton,California,CA,472657,emacneillyfj@sbwire.com,865-749-5448,FEMALE,419-84-5922,3.70E+14,American Express,20-Jun,918,Masters,polo,own-child,transport-moving,Divorced,7221.151702,1,0,1,3,0
RO4WLJK,Alyson Bouchard,27,28,US,1021 Third Avenue,New York,New York,NY,608331,emacneillyfj@sbwire.com,478-204-5597,MALE,427-47-3356,4.11E+15,VISA,23-Jun,5488,MD,camping,wife,protective-serv,Divorced,7221.151702,1,0,1,3,0
UYVT1I9,Raymond Deep,206,42,US,13503 Camino Del Sol,Sun City West,Arizona,AZ,438546,rrisdalllt@webeden.co.uk,860-203-5663,MALE,150-23-3204,3.00E+13,Diners Club,21-Sep,7080,High School,yachting,unmarried,machine-op-inspct,Married,5700.761833,3,0,1,3,0
ILRNLDZ,Patricia Biederman,127,31,US,"17200 E Iliff Ave, Unit A-1",Aurora,Colorado,CO,441981,rrisdalllt@webeden.co.uk,972-786-6936,MALE,371-96-8837,4.11E+15,VISA,23-Jul,7028,Associate,reading,not-in-family,sales,Married,5700.761833,3,0,1,3,0
I6BCXC8,Donald Freeman,422,60,US,11745 IH-10 West,San Antonio,Texas,TX,602177,rrisdalllt@webeden.co.uk,817-336-5019,FEMALE,647-76-8127,3.00E+13,Diners Club,18-May,7932,MD,hiking,own-child,machine-op-inspct,Married,5700.761833,3,0,1,3,0
F82R3PW,Pennie Hodges,303,50,US,177 Marshall Street,Syracuse,New York,NY,441659,ascowcroftej@opera.com,859-226-3913,MALE,356-78-3822,5.50E+15,Master Card,19-Aug,1419,Masters,camping,not-in-family,sales,Married,5107.163002,3,3,0,2,1
S7Q9Y3C,Kenneth Bojorquez,228,40,US,1800-19th Street,Sacramento,California,CA,614812,ascowcroftej@opera.com,209-614-6717,MALE,708-07-6498,6.01E+15,Discover,18-Nov,6681,Associate,base-jumping,husband,exec-managerial,Married,5107.163002,3,3,0,2,1
HIB3S38,Alexander Valencia,239,39,US,1175 McVey Ave.,Lake Oswego,Oregon,OR,458470,ascowcroftej@opera.com,702-526-3947,FEMALE,226-89-6873,3.70E+14,American Express,19-Nov,2811,JD,hiking,wife,protective-serv,Married,5107.163002,3,3,0,2,1
7X6T9P2,Monica Wright,330,47,US,226 Westminster Drive,Carlisle,Pennsylvania,PA,469646,owoolveridge3z@gizmodo.com,805-735-8010,FEMALE,599-41-6451,3.09E+15,JCB,23-Mar,5325,High School,chess,wife,craft-repair,Single,7341.794924,2,0,0,8,0
DLZTO6N,Leah Phillips,128,35,US,1509 South Broadway,Edmond,Oklahoma,OK,611118,owoolveridge3z@gizmodo.com,315-322-5248,FEMALE,288-18-7206,4.11E+15,VISA,20-Mar,1774,MD,kayaking,other-relative,machine-op-inspct,Single,7341.794924,2,0,0,8,0
KILA95X,Maria Enriquez,147,37,US,156 W 52nd St,New York,New York,NY,465158,owoolveridge3z@gizmodo.com,719-301-2526,FEMALE,324-95-4419,3.70E+14,American Express,21-Sep,5752,Associate,video-games,husband,prof-specialty,Single,7341.794924,2,0,0,8,0
5S3LXVZ,Peter Morganfield,287,45,US,"10005 Grant St, Unit F",Denver,Colorado,CO,457130,cwhether0@exblog.jp,915-979-0442,MALE,836-36-1324,3.00E+13,Diners Club,22-Apr,4333,Masters,golf,not-in-family,transport-moving,Married,4838.208972,3,0,9,8,2
GFWO4IY,Marsha Baker,142,29,US,1214 South University Ave,Ann Arbor,Michigan,MI,607893,cwhether0@exblog.jp,425-621-2111,FEMALE,517-92-1472,3.09E+15,JCB,23-Sep,8983,MD,dancing,husband,craft-repair,Married,4838.208972,3,0,9,8,2
97XZ6XL,Syreeta Powell,162,35,US,1979 Airline Drive,Bossier City,Louisiana,LA,464736,cwhether0@exblog.jp,806-900-4002,FEMALE,795-92-3742,4.11E+15,VISA,21-Jul,2143,Masters,bungie-jumping,husband,handlers-cleaners,Married,4838.208972,3,0,9,8,2
I0VXBOX,Ellen Twiford,140,35,US,111 West Port Plaza Bldg,Maryland Heights,Missouri,MO,476198,icootesf0@time.com,513-163-7891,FEMALE,292-51-5346,6.01E+15,Discover,18-May,6768,High School,chess,wife,craft-repair,Divorced,5573.10605,7,1,0,6,0
KKS4SBY,Matthew Suomela,106,28,US,179 Branham Ln,San Jose,California,CA,444903,icootesf0@time.com,520-541-5993,MALE,716-53-6345,3.70E+14,American Express,18-Mar,9956,High School,polo,own-child,craft-repair,Divorced,5573.10605,7,1,0,6,0
GRS9AFG,Betty Ladner,292,45,US,1011 Market Street,San Diego,California,CA,464336,mkyngdon3o@vimeo.com,205-438-5578,MALE,278-43-6937,6.01E+15,Discover,22-Nov,6289,Masters,dancing,unmarried,craft-repair,Married,8649.700578,8,0,6,5,0
YYU1C7X,Damian Koller,34,34,US,2129 General Booth Blvd,Virginia Beach,Virginia,VA,471453,mkyngdon3o@vimeo.com,225-567-3340,FEMALE,842-53-4790,6.01E+15,Discover,23-Sep,5423,PhD,chess,husband,priv-house-serv,Married,8649.700578,8,0,6,5,0
HOU7H4P,Kelli Vargas,290,48,US,2235 Main Street,Green Bay,Wisconsin,WI,466191,mkyngdon3o@vimeo.com,202-610-4882,MALE,303-07-9462,6.01E+15,Discover,21-Dec,5785,Associate,video-games,not-in-family,adm-clerical,Married,8649.700578,8,0,6,5,0
0LVJ2UF,Lynn Jackson,182,38,US,10965 Ventura Blvd,Studio City,California,CA,440930,wvinecombeqz@360.cn,915-586-6081,FEMALE,107-80-3499,3.70E+14,American Express,19-Aug,1600,Masters,movies,husband,armed-forces,Married,2925.726685,1,1,3,5,0
LJK62PX,Charlie Amundson,362,55,US,2171 Kent Dairy Rd,Alabaster,Alabama,AL,430380,wvinecombeqz@360.cn,813-493-7294,FEMALE,893-77-4577,3.70E+14,American Express,23-Sep,4662,JD,base-jumping,unmarried,other-service,Married,2925.726685,1,1,3,5,0
98PUSHZ,Ralph Mitchell,143,32,US,16625 362nd Ave,Sandy,Oregon,OR,613178,wvinecombeqz@360.cn,214-868-4935,FEMALE,587-85-4464,3.09E+15,JCB,19-Oct,999,High School,golf,husband,exec-managerial,Married,2925.726685,1,1,3,5,0
CWVYLZ0,Floyd Stone,183,38,US,11275 E Via Linda,Scottsdale,Arizona,AZ,460564,epeachampo@de.vu,412-172-8561,FEMALE,169-95-6535,6.01E+15,Discover,18-Jul,3680,Masters,paintball,not-in-family,prof-specialty,Divorced,3785.754787,1,0,5,9,0
CHQ1D8A,Mary Daniels,254,40,US,19955 Katy Fwy,Katy,Texas,TX,439929,epeachampo@de.vu,415-479-6492,MALE,572-12-8587,3.09E+15,JCB,19-Jun,7016,College,bungie-jumping,wife,armed-forces,Divorced,3785.754787,1,0,5,9,0
S647K47,William Cook,249,43,US,1822 Willow Road,Northfield,Illinois,IL,605756,epeachampo@de.vu,814-866-6463,FEMALE,877-40-2702,3.09E+15,JCB,20-Mar,3703,MD,golf,not-in-family,adm-clerical,Divorced,3785.754787,1,0,5,9,0
3LNLSC6,Janice Elliott,169,36,US,1450 Ala Moana Blvd.,Honolulu,Hawaii,HI,451184,djayr9@google.co.uk,209-917-6552,MALE,415-74-9829,4.11E+15,VISA,21-Dec,5629,High School,yachting,unmarried,exec-managerial,Married,5708.024308,7,0,0,9,0
29SIVZN,Norberto Anders,235,40,US,105 W. Adams,Chicago,Illinois,IL,459588,djayr9@google.co.uk,515-429-0765,MALE,703-55-8370,3.00E+13,Diners Club,22-Nov,6937,College,bungie-jumping,husband,craft-repair,Married,5708.024308,7,0,0,9,0
TT9UK1K,Maria Taylor,112,32,US,1920 Sears St,Waterloo,Iowa,IA,616637,djayr9@google.co.uk,772-913-8713,MALE,268-27-2379,6.01E+15,Discover,20-Apr,2676,Associate,base-jumping,other-relative,other-service,Married,5708.024308,7,0,0,9,0
NWSTCZA,Blanca Gneiser,16,32,US,1100 Baltimore Pike,Springfield,Pennsylvania,PA,447979,belldredb@vimeo.com,213-981-6529,MALE,791-71-9106,3.09E+15,JCB,21-Mar,5068,MD,chess,not-in-family,tech-support,Married,9955.490835,2,3,2,5,0
67II8H2,Angela Mcgowan,128,31,US,1011 Hwy 21 South,Oxford,Alabama,AL,460176,belldredb@vimeo.com,251-570-0177,FEMALE,223-11-1171,3.09E+15,JCB,20-Jun,1961,High School,cross-fit,other-relative,transport-moving,Married,9955.490835,2,3,2,5,0
0Z5Q503,Daniel Pergande,103,27,US,13135 Louetta,Cypress,Texas,TX,459429,belldredb@vimeo.com,301-320-9184,FEMALE,267-23-5374,3.00E+13,Diners Club,20-Jul,8277,College,board-games,husband,handlers-cleaners,Married,9955.490835,2,3,2,5,0
9WI9P98,Sunni Hernandez,356,54,US,116 Lake Street South,Kirkland,Washington,WA,465456,rhutablem5@seattletimes.com,713-859-9141,MALE,536-25-8654,3.00E+13,Diners Club,20-Jul,7045,College,yachting,wife,prof-specialty,Divorced,5686.743252,5,1,3,8,0
SY3D66H,Shirley Smith,109,29,US,1700 S 10th Street,McAllen,Texas,TX,464665,rhutablem5@seattletimes.com,713-267-6918,FEMALE,598-86-4852,6.01E+15,Discover,22-Aug,3226,High School,movies,husband,adm-clerical,Divorced,5686.743252,5,1,3,8,0
50XXAPK,Joseph Pychardo,2,20,US,1500 N. Green Valley Parkway,Las Vegas,Nevada,NV,430853,rhutablem5@seattletimes.com,718-898-2363,FEMALE,196-14-1564,4.11E+15,VISA,22-Mar,6382,High School,golf,other-relative,craft-repair,Divorced,5686.743252,5,1,3,8,0
AYR7CHG,Albert Simpson,198,34,US,14075 Biscayne St,Miami Beach,Florida,FL,615712,gholmesdq@sohu.com,706-145-3672,MALE,789-02-3736,3.00E+13,Diners Club,23-Jul,9458,Associate,kayaking,other-relative,handlers-cleaners,Married,10819.999,2,0,0,7,0
S72VD8K,Mary Yazzie,107,32,US,1001 W 75th Street,Woodridge,Illinois,IL,466132,gholmesdq@sohu.com,814-400-4498,MALE,204-81-0294,3.09E+15,JCB,20-Aug,8764,Associate,yachting,other-relative,machine-op-inspct,Married,10819.999,2,0,0,7,0
2JMPTZ4,Elmer Ramey,252,39,US,100 Northstar Dr,Truckee,California,CA,468176,gholmesdq@sohu.com,713-301-3478,MALE,161-55-7464,6.01E+15,Discover,19-Jun,6865,High School,cross-fit,other-relative,transport-moving,Married,10819.999,2,0,0,7,0
QL2QRM3,Rachel Penza,303,43,US,18325 Aurora Ave N,Shoreline,Washington,WA,430632,kmannixc4@europa.eu,585-958-6076,FEMALE,591-18-3589,4.11E+15,VISA,18-Jun,634,Associate,camping,other-relative,machine-op-inspct,Divorced,9498.473472,2,0,2,3,0
FPHPG18,Christopher Monroe,101,32,US,16610 Valley View Avenue,La Mirada,California,CA,608117,kmannixc4@europa.eu,504-829-6512,MALE,546-65-3598,3.00E+13,Diners Club,19-Jul,4876,JD,video-games,other-relative,sales,Divorced,9498.473472,2,0,2,3,0
TDBH5AR,Wilfred Trowell,446,57,US,1530 Old Alabama Road,Roswell,Georgia,GA,610706,kmannixc4@europa.eu,832-406-0923,MALE,147-86-7757,3.09E+15,JCB,20-Apr,4885,College,sleeping,unmarried,adm-clerical,Divorced,9498.473472,2,0,2,3,0
55X5CMI,Melissa Johnson,330,48,US,1951 W Jefferson Ave,Naperville,Illinois,IL,478456,rgrimwade12@house.gov,208-934-1295,MALE,786-61-0717,3.00E+13,Diners Club,21-Jul,6641,College,skydiving,husband,farming-fishing,Single,16953.08411,2,0,6,8,0
YQXW7I3,Charles Maker,211,37,US,177 Route 17 South,Paramus,New Jersey,NJ,441716,rgrimwade12@house.gov,412-148-8866,FEMALE,284-52-4882,3.09E+15,JCB,19-Aug,2829,PhD,skydiving,not-in-family,armed-forces,Single,16953.08411,2,0,6,8,0
KYPJO0J,James Anderson,172,33,US,136-38 Linwood Plaza,Fort Lee,New Jersey,NJ,603195,rgrimwade12@house.gov,907-310-0359,FEMALE,754-55-4310,6.01E+15,Discover,18-Mar,6671,High School,reading,wife,adm-clerical,Single,16953.08411,2,0,6,8,0
RM0S1IW,Joseph Allen,316,46,US,1101 E Hwy 24,Woodland Park,Colorado,CO,601734,fannakinf9@newyorker.com,330-638-6861,FEMALE,120-22-7181,6.01E+15,Discover,20-Aug,7358,Masters,paintball,wife,prof-specialty,Single,2945.998877,1,0,2,7,0
D7Y3LLZ,Neil Levinson,435,60,US,102 Lemmons Lane,Gaffney,South Carolina,SC,600983,fannakinf9@newyorker.com,786-910-0208,MALE,582-27-7752,3.70E+14,American Express,18-Oct,9785,Associate,chess,other-relative,priv-house-serv,Single,2945.998877,1,0,2,7,0
R7UIOGP,Donald Franco,344,51,US,1655 Beacon Street,Brookline,Massachusetts,MA,462283,pwerlock2e@netlog.com,413-412-6547,FEMALE,706-03-2182,4.11E+15,VISA,22-Mar,5423,Masters,paintball,not-in-family,sales,Divorced,5421.524497,3,1,6,8,0
XEIL91N,Courtney Heitmann,204,40,US,20055 Haggerty Road,Northville,Michigan,MI,615561,pwerlock2e@netlog.com,608-218-7598,MALE,215-02-8472,4.11E+15,VISA,22-Jul,6295,JD,hiking,husband,machine-op-inspct,Divorced,5421.524497,3,1,6,8,0
D1UYEDV,James Joseph,278,47,US,12442 W Ken Caryl Ave,Littleton,Colorado,CO,432220,pwerlock2e@netlog.com,702-497-0367,MALE,385-65-7820,4.11E+15,VISA,20-Sep,5606,Masters,sleeping,not-in-family,machine-op-inspct,Divorced,5421.524497,3,1,6,8,0
BD4XEAG,Henry Ferris,434,57,US,1437 E. Gage Avenue,Los Angeles,California,CA,464652,mciculloe5@weebly.com,952-963-8176,MALE,521-13-0320,3.00E+13,Diners Club,23-Apr,4662,JD,bungie-jumping,husband,transport-moving,Married,2393.813375,1,0,2,4,3
OU6EFJB,Jack Lake,209,36,US,101 E. Main St,St. Charles,Illinois,IL,476685,mciculloe5@weebly.com,336-298-4738,FEMALE,747-09-7762,3.70E+14,American Express,19-Sep,1179,MD,camping,wife,craft-repair,Married,2393.813375,1,0,2,4,3
7XJLHAD,David Slaughenhoupt,250,43,US,11330 51st Ave NW,Gig Harbor,Washington,WA,458733,mciculloe5@weebly.com,716-971-6496,MALE,496-64-0786,3.70E+14,American Express,18-Jun,2793,Masters,exercise,other-relative,sales,Married,2393.813375,1,0,2,4,3
1QD6IIA,Denise Pope,61,25,US,10585 W. Indian School Rd,Avondale,Arizona,AZ,619884,omangeney36@alexa.com,240-533-2378,FEMALE,581-91-7471,3.09E+15,JCB,19-Jul,1128,Masters,dancing,not-in-family,other-service,Single,8697.882675,2,3,8,5,0
TPCJSW4,Joyce Jackson,80,28,US,12850 State Rd 23,Granger,Indiana,IN,470610,omangeney36@alexa.com,318-142-7162,FEMALE,438-10-2387,4.11E+15,VISA,19-Nov,3270,College,golf,wife,farming-fishing,Single,8697.882675,2,3,8,5,0
WZQ91JA,Geraldine Wiggs,25,38,US,221 Main Street,Huntington Beach,California,CA,472135,omangeney36@alexa.com,718-715-5877,MALE,409-67-9193,3.00E+13,Diners Club,20-Apr,8372,College,polo,wife,adm-clerical,Single,8697.882675,2,3,8,5,0
JFJF6KX,Jack Cram,4,29,US,21 North Park Ave,Rockville Center,New York,NY,477670,ebrobynb7@tinypic.com,817-205-8994,MALE,289-93-9530,3.70E+14,American Express,23-Dec,7608,High School,exercise,other-relative,tech-support,Married,4757.242856,1,0,3,5,0
FZ6IWQ7,Ernest Roberts,32,29,US,21365 SW Baler Way,Sherwood,Oregon,OR,618845,ebrobynb7@tinypic.com,754-178-3326,MALE,182-36-3850,3.00E+13,Diners Club,22-Mar,1589,MD,sleeping,own-child,adm-clerical,Married,4757.242856,1,0,3,5,0
NO15NG6,Edwin Mossman,125,31,US,110 Trinity Point Drive,Washington Township,Pennsylvania,PA,442479,ebrobynb7@tinypic.com,502-725-3955,MALE,650-70-0577,3.09E+15,JCB,19-Dec,1700,JD,paintball,husband,other-service,Married,4757.242856,1,0,3,5,0
KKI7CLT,Darrell Clark,276,45,US,1410 East Roseville Parkway,Roseville,California,CA,443920,rkitsonmu@dagondesign.com,480-949-5817,FEMALE,842-77-3741,4.11E+15,VISA,21-Jun,7651,High School,reading,wife,machine-op-inspct,Married,23594.6802,2,0,7,9,0
U5PRQ2I,Edward Mckay,148,30,US,1235 East Higgins Road,Schaumburg,Illinois,IL,453148,rkitsonmu@dagondesign.com,619-949-9285,FEMALE,861-80-1036,6.01E+15,Discover,20-Oct,1653,Masters,camping,own-child,farming-fishing,Married,23594.6802,2,0,7,9,0
EV7EPPR,Daniel Steins,222,38,US,18931 Bothell Way NE,Bothell,Washington,WA,434733,rcoppjl@last.fm,202-322-1378,MALE,510-69-9056,3.00E+13,Diners Club,22-Sep,3587,MD,hiking,not-in-family,machine-op-inspct,Divorced,5479.555081,3,2,8,9,1
XHZTBFB,Kristy Smith,32,38,US,18425 NW West Union Rd,Portland,Oregon,OR,613982,rcoppjl@last.fm,757-302-6643,MALE,250-16-2811,6.01E+15,Discover,21-Dec,7851,Associate,polo,unmarried,armed-forces,Divorced,5479.555081,3,2,8,9,1
VQ68UBR,Crystal Vazquez,78,27,US,1677 N. Farwell Street,Milwaukee,Wisconsin,WI,436984,jjoyntno@parallels.com,212-978-4291,MALE,357-07-2003,3.00E+13,Diners Club,19-Sep,2811,JD,skydiving,other-relative,other-service,Single,2549.786069,1,0,2,7,0
9BZB79M,Frederick Dickens,238,43,US,1050 Park Manor Blvd,Pittsburgh,Pennsylvania,PA,607730,jjoyntno@parallels.com,803-807-8652,MALE,496-10-6328,6.01E+15,Discover,18-Mar,916,High School,chess,wife,handlers-cleaners,Single,2549.786069,1,0,2,7,0
I4K1VYH,Patrick Selfridge,313,47,US,100 Wall Street,New York,New York,NY,609837,jjoyntno@parallels.com,706-901-4614,MALE,454-94-4423,3.70E+14,American Express,19-Dec,3310,College,reading,wife,prof-specialty,Single,2549.786069,1,0,2,7,0
FWUV3FF,Cory Jackson,334,50,US,15 S. PROSPECT AVE.,Park Ridge,Illinois,IL,432211,nsherrard91@ebay.co.uk,203-751-1286,MALE,403-49-3264,3.70E+14,American Express,23-Jun,8195,Masters,polo,wife,priv-house-serv,Married,5970.816921,3,0,0,9,1
GKF8KKE,Terry Miller,190,35,US,1351 West Davis,Conroe,Texas,TX,473328,nsherrard91@ebay.co.uk,619-475-9046,FEMALE,118-80-0541,3.00E+13,Diners Club,19-Sep,1398,High School,golf,husband,tech-support,Married,5970.816921,3,0,0,9,1
RAHVAER,John Griffin,194,41,US,1613 Southlake Mall Dr.,Merrillville,Indiana,IN,610393,nsherrard91@ebay.co.uk,616-575-4860,MALE,698-29-1950,4.11E+15,VISA,20-Nov,9849,JD,video-games,not-in-family,transport-moving,Married,5970.816921,3,0,0,9,1
MOR0NZU,Martha Nelson,290,47,US,10831 Foothill Blvd.,Rancho Cucamonga,California,CA,614780,cwalasikba@woothemes.com,203-873-9558,MALE,345-83-3487,3.70E+14,American Express,20-Jun,6295,High School,bungie-jumping,other-relative,exec-managerial,Married,4592.150374,1,0,0,1,0
RB1SHF2,Joe Strieker,26,42,US,1663 Branham Ln,San Jose,California,CA,472248,gvernirq@ebay.co.uk,510-341-0904,MALE,270-91-6841,3.70E+14,American Express,21-Apr,582,PhD,sleeping,not-in-family,armed-forces,Married,4334.064096,1,0,1,0,3
6B6J334,Lona Tito,254,41,US,1000 Universal Studios Plaza,Orlando,Florida,FL,603381,gvernirq@ebay.co.uk,510-846-8423,FEMALE,773-16-6901,3.00E+13,Diners Club,21-Jun,1541,PhD,skydiving,own-child,handlers-cleaners,Married,4334.064096,1,0,1,0,3
IISCCYT,Todd Griffen,199,38,US,1000 North Bristol St.,Newport Beach,California,CA,479224,gvernirq@ebay.co.uk,817-187-2614,FEMALE,498-76-5490,4.11E+15,VISA,21-Mar,3893,High School,movies,other-relative,tech-support,Married,4334.064096,1,0,1,0,3
99KZUFR,Tammy Rye,137,35,US,2195 E. Shaw Ave,Clovis,California,CA,430141,mlindopm5@arstechnica.com,702-303-6581,MALE,581-09-2653,6.01E+15,Discover,20-Nov,6249,JD,paintball,husband,prof-specialty,Married,9322.08512,4,0,0,8,0
XDKZRYO,Nigel Waterman,134,36,US,11601 Canyon Rd East,Puyallup,Washington,WA,620757,mlindopm5@arstechnica.com,760-277-6466,MALE,363-56-1362,3.00E+13,Diners Club,21-Mar,2218,PhD,kayaking,husband,machine-op-inspct,Married,9322.08512,4,0,0,8,0
G8QJ2VJ,Nicki Morales,73,30,US,19914 Park Row,Katy,Texas,TX,615901,mlindopm5@arstechnica.com,253-646-2360,FEMALE,558-25-0237,6.01E+15,Discover,19-Aug,9558,High School,reading,husband,protective-serv,Married,9322.08512,4,0,0,8,0
9TYJH7O,Mary Beer,289,45,US,228 East Plaza St.,Eagle,Idaho,ID,474615,rteenanmx@pen.io,754-482-0806,FEMALE,679-44-8798,3.70E+14,American Express,23-Mar,8382,Masters,movies,wife,farming-fishing,Married,8246.830811,3,0,3,7,0
SJ5X2CP,Eric Jones,176,36,US,15600 Hesperian Boulevard,San Lorenzo,California,CA,456446,rteenanmx@pen.io,847-682-1704,MALE,845-87-8528,6.01E+15,Discover,19-Oct,7256,College,kayaking,unmarried,transport-moving,Married,8246.830811,3,0,3,7,0
EBQPYQV,Robert Zipfel,145,37,US,1200 N Nappanee St,Elkhart,Indiana,IN,470577,rteenanmx@pen.io,814-395-7862,FEMALE,378-43-7324,6.01E+15,Discover,22-Jun,3752,Associate,sleeping,unmarried,tech-support,Married,8246.830811,3,0,3,7,0
BYLU52L,Thomas Parkhurst,164,31,US,189 Boston Post Road West,Marlborough,Massachusetts,MA,441648,mtowne1@ycombinator.com,225-464-4392,FEMALE,840-80-4920,3.70E+14,American Express,22-Jul,8372,Associate,reading,husband,other-service,Divorced,5366.779081,4,0,4,2,0
L3NBHDE,Teresa Dunkin,186,38,US,1121 East Springcreek Parkway,Plano,Texas,TX,433782,mtowne1@ycombinator.com,262-570-2381,FEMALE,471-16-7717,3.09E+15,JCB,23-Oct,4439,Masters,video-games,husband,transport-moving,Divorced,5366.779081,4,0,4,2,0
XVKZMHB,Danielle Rael,85,31,US,17308 Ventura Blvd.,Encino,California,CA,468104,cwalasikba@woothemes.com,432-175-5363,FEMALE,586-24-6396,6.01E+15,Discover,23-Mar,2410,MD,paintball,husband,tech-support,Married,4592.150374,1,0,0,1,0
WN5U300,Greg Stanfield,162,33,US,14175 W Indian Sch R,Goodyear,Arizona,AZ,459407,cwalasikba@woothemes.com,339-515-8073,FEMALE,558-99-4232,4.11E+15,VISA,20-Oct,2172,Associate,base-jumping,other-relative,exec-managerial,Married,4592.150374,1,0,0,1,0
PC6L3ZZ,Cynthia Trimarchi,396,57,US,2159 West Belmont Ave.,Chicago,Illinois,IL,472573,fingean@sun.com,413-719-8225,MALE,779-30-5919,3.00E+13,Diners Club,23-Apr,9604,High School,camping,wife,tech-support,Married,5373.724065,3,0,8,9,0
BDA0DJI,Denise Clawson,270,41,US,22000 Salamo Rd.,West Linn,Oregon,OR,433473,fingean@sun.com,206-482-4466,MALE,188-37-3206,3.00E+13,Diners Club,20-Oct,8209,High School,cross-fit,unmarried,sales,Married,5373.724065,3,0,8,9,0
